file_name,Soma_surface,Soma_Surface$Total_sum,Surface$Total_sum,Volume$Total_sum,N_stems$Total_sum,N_bifs$Total_sum,N_branch$Total_sum,Width$Maximum,Height$Maximum,Depth$Maximum,Diameter$Average,EucDistance$Maximum,EucDistance$Total_sum,PathDistance$Maximum,PathDistance$Total_sum,Branch_Order$Maximum,Branch_Order$Average,Contraction$Average,Contraction$Maximum,Fragmentation$Average,Fragmentation$Maximum,Partition_asymmetry$Average,Pk_classic$Average,Pk_classic$Maximum,Bif_ampl_local$Average,Bif_ampl_local$Total_sum,Fractal_Dim$Total_sum,Fractal_Dim$Average,Bif_ampl_remote$Average,Bif_ampl_remote$Maximum,Length$Total_sum,Length$Average,Rall_Power$Average,cell_name,cell_type1,Soma_Width,Soma_Height
138-1-8.CNG.swc,28765.8,28765.8,8612.49,10372.3,9,22,53,311.07,356.46,105.58,0.717841,256.915,52055.5,323.988,64105.7,5,2.51423,0.886072,1,9.11111,33,0.383333,1.65451,2,70.4117,1478.65,41.2132,1.03033,51.2827,129.026,3488.27,7.10442,0.34625,138-1-8,pyramidal,64.35,59.72
138-1-9.CNG.swc,22267.4,22267.4,8188.48,7952.81,6,26,58,332.6,349.95,95.74,0.61978,264.526,62889.9,355.625,81426.7,5,2.80612,0.883531,1,9.9661,35,0.448718,1.63506,2,78.8908,1972.27,41.2638,1.03159,59.2923,119.678,4142.81,7.0576,0.35,138-1-9,pyramidal,54.9,65.34
138-2-1.CNG.swc,28702.6,28702.6,11132.7,10993.8,7,33,73,411.93,337.34,104.53,0.617967,277.989,93492.8,353.067,116564,5,2.87517,0.887295,1,9.74324,31,0.371284,1.71271,2,63.2106,2022.74,56.5053,1.02737,43.7854,80.871,5546.66,7.70369,0.351,138-2-1,pyramidal,55.92,84.19
138-2-10.CNG.swc,20983.9,20983.9,7833.63,7590.48,6,36,78,306.58,222.09,101.96,0.605122,253.373,57946.1,402.954,78687.6,6,3.12415,0.889001,1,7.44304,34,0.44246,1.73913,2,66.5589,2329.56,53.5497,1.0298,59.8232,118.413,3994.23,6.80449,0.371,138-2-10,pyramidal,45.06,55.04
138-2-2.CNG.swc,12098.9,12098.9,4615.68,4487.7,5,16,37,306.61,258.3,91.36,0.747289,245.294,24354.4,284.706,29279.8,4,2.4433,0.899564,1,7.65789,27,0.625,1.53408,2,69.8835,1048.25,24.7194,1.02997,63.4977,101.55,2126.18,7.33165,0.38625,138-2-2,pyramidal,40.31,66.14
138-2-3.CNG.swc,22404.9,22404.9,7400.03,7632.86,5,33,71,347.11,285.58,95.9,0.609361,252.99,56572.6,282.486,68338.7,6,3.20545,0.901406,1,7.63889,37,0.4073,1.76751,2,63.1905,2022.1,48.2498,1.02659,55.2462,121.19,3788.34,6.90044,0.325,138-2-3,pyramidal,46.28,63.96
138-2-4.CNG.swc,16162.7,16162.7,4934.81,5624.08,5,21,47,220.57,186.96,108.02,0.738075,161.387,21273.6,210.11,29035.2,4,2.37231,0.88623,1,6.77083,26,0.356009,1.63779,2,65.5199,1310.4,28.9189,1.03282,63.5114,112.578,2144,6.61728,0.34375,138-2-4,pyramidal,30.57,66.2
138-2-5.CNG.swc,11851.4,11851.4,5105.87,4383.86,6,19,44,252.88,195.34,113.93,0.702315,198.258,28405.5,273.911,35557.2,3,2.00585,0.890747,1,7.6,22,0.333333,1.50819,2,71.0638,1279.15,30.8804,1.02935,56.3853,92.0515,2411.23,7.07107,0.382,138-2-5,pyramidal,47.36,61.14
138-2-6.CNG.swc,13256.6,13256.6,4443.16,4681.27,5,14,33,234.14,203.13,74.54,0.770442,204.232,24314,267.315,31779.1,5,2.37667,0.895819,1,8.82353,27,0.494898,1.46282,2,68.6176,892.029,24.7007,1.0292,71.4823,121.033,1922.03,6.42819,0.37,138-2-6,pyramidal,29.2,62.48
138-2-7.CNG.swc,12915.6,12915.6,6776.55,5289.96,7,17,41,340.36,211.48,104.38,0.753296,249.677,41835.3,316.591,53152.4,3,1.80653,0.879575,1,10.2143,36,0.45098,1.67026,5.76599,73.7106,1179.37,32.9603,1.03001,63.2342,94.9828,2981.36,6.96579,0.376,138-2-7,pyramidal,54.51,71.21
138-2-8.CNG.swc,26749.6,26749.6,9427.82,9198.2,7,31,69,275.22,377.68,112.11,0.629437,244.75,72773.9,295.92,90016.5,5,3.00761,0.874347,1,9.38571,36,0.47957,1.6948,2,70.4336,2113.01,50.4523,1.0296400000000001,56.7969,121.282,4816.25,7.34184,0.356,138-2-8,pyramidal,72.42,67.05
138-2-9.CNG.swc,14531.8,14531.8,7319.75,5828.93,7,29,65,263.41,307.83,104.08,0.656826,236.874,48202.5,278.586,59464.4,5,2.62227,0.902591,1,7.62121,33,0.387931,1.61051,2,67.0219,1876.61,42.0768,1.02626,63.2358,104.566,3629.08,7.22924,0.365,138-2-9,pyramidal,56.75,48.14
138-3-1.CNG.swc,17319.1,17319.1,7456.2,7288.87,8,21,50,367.33,131.17,108.78,0.787557,220.206,34537.2,274.915,44158.1,3,1.76726,0.882829,1,7.66667,26,0.246032,1.37078,2,71.7927,1435.85,36.1713,1.0334700000000001,60.5577,149.081,2897,7.42822,0.360714,138-3-1,pyramidal,61.18,53.34
138-3-10.CNG.swc,28743.8,28743.8,9522.11,10242.9,7,26,59,310.1,375.39,104.39,0.671321,308.988,67789.6,368.676,85226.6,4,2.41208,0.889049,1,9.38333,33,0.388462,1.56096,2,64.6215,1615.54,44.1931,1.02775,54.207,107.801,4478.4,7.96868,0.344167,138-3-10,pyramidal,59.22,56.05
138-3-2.CNG.swc,30676.6,30676.6,8727.01,10892,7,36,79,302.39,218.65,98.93,0.71188,282.195,49718.4,353.622,63478.1,4,2.58058,0.900197,1,6.4375,34,0.378968,1.684,2,61.4412,2150.44,48.359,1.02892,56.8573,121.912,3834.39,7.4599,0.35,138-3-2,pyramidal,55.67,73.6
138-3-3.CNG.swc,38701,38701,13440.3,14170.7,7,39,85,338.43,454.57,100.45,0.656284,304.384,98560.7,348.717,123291,5,2.9199,0.873818,1,9,33,0.578632,1.71721,3.88299,70.5908,2682.45,56.7608,1.03201,53.5042,128.668,6289.43,8.13639,0.360833,138-3-3,pyramidal,83.65,67.08
138-3-4.CNG.swc,26943.9,26943.9,9845.43,10054.2,6,26,58,356.64,502.7,97.55,0.672061,358.626,75371.6,429.65,92773.1,4,2.65704,0.889541,1,9.38983,37,0.474359,1.5961,2,68.6765,1716.91,43.2548,1.02988,55.7434,115.969,4942.05,8.93681,0.334,138-3-4,pyramidal,64.57,42.13
138-3-5.CNG.swc,31268.8,31268.8,9381.57,10834.1,6,37,80,344.19,324.09,106.05,0.657547,281.044,59744.2,326.149,73170.6,5,2.86242,0.901966,1,7.35802,27,0.426898,1.7406,2,65.9545,2374.36,56.4397,1.02618,55.9533,113.655,4629.08,7.77996,0.322,138-3-5,pyramidal,56.91,60.59
138-3-6.CNG.swc,33704.7,33704.7,7969.27,11740.1,8,16,40,418.11,294.01,102.42,0.813513,300.362,42527.2,365.027,51250.8,4,1.95518,0.905193,1,8.70732,39,0.520833,1.52412,2,62.1605,932.407,25.6431,1.02573,47.898,103.599,3036.67,8.52998,0.3425,138-3-6,pyramidal,52.17,71.29
138-3-7.CNG.swc,29086,29086,8825.97,9825.6,6,23,52,503.45,257.84,97.56,0.650455,326.441,68880.8,375.698,83906.1,5,2.73567,0.893257,1,10.2075,35,0.387681,1.58983,2,63.1876,1390.13,36.8984,1.02496,50.0828,119.007,4367.4,8.08777,0.362,138-3-7,pyramidal,49.93,73.18
138-3-8.CNG.swc,33009.6,33009.6,8389.31,10932.4,7,22,51,368.04,345.29,78.48,0.743792,287.038,53282.1,345.957,62483.8,4,2.21861,0.897856,1,8.88462,32,0.366667,1.56995,2,60.1073,1262.25,43.0568,1.02516,56.3845,128,3476.95,7.54219,0.356,138-3-8,pyramidal,103.6,69.44
138-3-9.CNG.swc,30327.7,30327.7,7898.58,9844.08,7,26,59,356.72,320.29,81.81,0.668757,292.657,54282.8,374.591,67352.2,7,3.32311,0.890945,1,8.15,43,0.537179,1.71,2,67.047,1676.18,33.9447,1.02863,52.702,100.127,3674.22,7.52914,0.36375,138-3-9,pyramidal,56.4,47.65
13_VEN_Cox.CNG.swc,67906.8,67906.8,24157.7,30848.7,6,25,56,315.08,594.59,163.38,1.32648,419.362,200635,467.64,269268,7,3.41254,0.858503,1,27.9825,101,0.544,1.48229,2,74.9121,1797.89,48.8194,1.03871,56.3352,119.917,5043.62,3.16413,2.15667,13_VEN_Cox,von Economo neuron,104.1,82.61
13o_spindle10aFI.CNG.swc,108210,108210,14332.2,37107.3,3,4,11,139.45,507.2,123.55,2.89981,298.003,61016.7,434.052,88580.1,3,1.2907,0.716274,1,35.8333,144,0.75,1.34555,2,62.1032,186.31,10.007,1.11189,32.6637,59.1905,1218.37,2.84003,1.3425,13o_spindle10aFI,von Economo neuron,111.41,312.93
140-1-1.CNG.swc,32482,32482,9685.98,11511.8,6,27,60,348.74,288.77,123.48,0.655203,303.609,69810.2,337.287,89126.8,5,2.76393,0.897944,1,10,35,0.354674,1.64613,2,63.8787,1660.85,47.2442,1.02705,58.4677,139.992,4434.84,7.28216,0.334,140-1-1,pyramidal,70.67,73.15
140-1-10.CNG.swc,18810.1,18810.1,10072.3,7439.81,6,31,68,382.77,344,114.08,0.581399,338.753,94148.7,410.051,116941,5,2.94694,0.89638,1,10.6522,39,0.539785,1.69373,2,59.3975,1781.93,51.4737,1.02947,51.5388,83.7725,5534.02,7.53954,0.348,140-1-10,pyramidal,81.21,69.88
140-1-2.CNG.swc,24229.5,24229.5,6771.1,8064.13,5,20,45,365.65,273.12,120.9,0.649219,247.761,53897.1,332.491,68547.8,5,2.95228,0.891989,1,10.4783,32,0.446429,1.66587,2,84.011,1596.21,30.8825,1.02942,64.2811,134.735,3256.41,6.77007,0.335,140-1-2,pyramidal,28.82,66.61
140-1-3.CNG.swc,19175.9,19175.9,6472.69,6939.57,5,14,33,338.61,265.88,106.66,0.701934,282.715,44164.8,343.536,58067.1,3,2.13506,0.870794,1,11.3235,40,0.452381,1.45614,2,77.3022,1004.93,26.9809,1.03773,68.1715,135.074,2873.33,7.48263,0.3425,140-1-3,pyramidal,34.94,58.36
140-1-4.CNG.swc,29925,29925,8326.29,10399.5,6,24,54,353.08,244.88,103.17,0.729252,273.507,48813.6,338.171,63227,5,2.33827,0.87269,1,8.6,36,0.448611,1.60395,2,77.0532,1772.22,37.1527,1.03202,63.8393,111.035,3642.17,7.71646,0.345,140-1-4,pyramidal,50.94,72.71
140-1-5.CNG.swc,22814.3,22814.3,7638.09,7999.38,6,20,46,408.28,237.48,91.97,0.647214,262.009,58972,339.88,74719.7,4,2.42771,0.883581,1,10.5957,33,0.457143,1.62444,2,82.64,1570.16,30.8457,1.02819,69.4539,111.481,3648.86,7.34177,0.37125,140-1-5,pyramidal,56.56,62.96
140-1-6.CNG.swc,31827.4,31827.4,8058.09,10680.3,6,21,48,421.52,283.64,96.95,0.699313,289.331,57689.5,372.292,69641.2,3,2.2284,0.885942,1,9.91837,39,0.326984,1.54947,2,79.5947,1591.89,32.9794,1.03061,61.0341,93.654,3552.88,7.32553,0.356,140-1-6,pyramidal,59.28,81.47
140-1-7.CNG.swc,19129.3,19129.3,9496.89,7962.39,6,24,54,477.42,303.09,103.62,0.665563,284.862,76537.9,326.648,92803.5,5,2.48223,0.894398,1,10.7455,34,0.472222,1.68191,2,66.3591,1526.26,40.216,1.03118,57.834,142.848,4434.71,7.51645,0.33625,140-1-7,pyramidal,149.61,188.34
140-1-8.CNG.swc,19625.5,19625.5,5893.51,6588.18,6,21,48,319.74,189.32,98.48,0.710845,217.854,27077.5,256.079,33657.9,3,2.03757,0.865266,1,7.06122,22,0.326984,1.5504,2,72.275,1445.5,32.0041,1.03239,63.2916,117.851,2725.32,7.89948,0.361,140-1-8,pyramidal,44.61,65.34
140-1-9.CNG.swc,11839.2,11839.2,4864.47,4462.33,7,12,31,224.85,169,100.9,0.813024,161.818,19076.6,227.007,25957.2,3,1.61672,0.87517,1,8.96875,29,0.416667,1.22486,2,93.4149,1027.56,22.8298,1.03772,79.9793,160.188,2011.64,7.0337,0.391,140-1-9,pyramidal,35.61,73.06
140-2-1.CNG.swc,15694.7,15694.7,6536.34,6025.95,4,15,34,272.66,347.26,115.75,0.793936,234.354,40398,336.369,51496.5,3,2.271,0.867822,1,10.5429,33,0.322222,1.64508,2,77.4051,1083.67,27.99,1.03667,57.0287,109.959,2585.77,7.02654,0.471667,140-2-1,pyramidal,45.1,61.1
140-2-10.CNG.swc,17497.3,17497.3,5728.64,6014.59,5,22,49,210.05,250.9,94.23,0.684825,206.897,31098.5,244.162,38427.3,5,2.68407,0.909605,1,7.28,29,0.369697,1.65886,2,71.3763,1498.9,30.7489,1.02496,61.0426,94.0627,2724.8,7.50633,0.37375,140-2-10,pyramidal,61.99,29.16
140-2-2.CNG.swc,21555.4,21555.4,7379.22,7793.37,7,17,41,357.3,489.84,90.14,0.761133,428.122,49934,596.091,65073.9,4,2.01193,0.886899,1,9.97619,42,0.407843,1.45033,2,91.3461,1461.54,31.8675,1.02798,70.9765,124.882,3118.21,7.45983,0.382,140-2-2,pyramidal,85.21,58.81
140-2-3.CNG.swc,19041.1,19041.1,4642.28,6018.24,5,16,37,286.81,165.68,102.41,0.797424,202.507,22935,254.438,28827.4,4,2.3871000000000002,0.917687,1,7.34211,34,0.46875,1.64418,2,82.8449,1242.67,22.5052,1.02297,73.2387,125.537,2045.76,7.35885,0.348333,140-2-3,pyramidal,44.62,78.69
140-2-4.CNG.swc,31452.3,31452.3,7428.02,10165.8,6,24,54,390.43,140.62,93.93,0.710663,240.82,41959.3,269.111,53434,6,2.69268,0.890664,1,7.45455,30,0.666667,1.60774,2,69.0399,1587.92,35.9747,1.02785,67.9487,139.585,3228.43,7.89348,0.367,140-2-4,pyramidal,55.04,57.77
140-2-5.CNG.swc,31332.8,31332.8,10200.3,10473.9,7,30,67,411.36,282.35,104.23,0.687063,275.3,66221.1,352.945,81357.9,4,2.36237,0.905978,1,8.44118,31,0.432063,1.62332,2,66.9777,1942.35,47.1084,1.02409,54.448,101.904,4694.42,8.19271,0.365833,140-2-5,pyramidal,68.83,61.56
140-2-6.CNG.swc,17798,17798,5193.05,6050.9,5,21,47,185.03,242.87,98.02,0.687548,179.078,26368,201.859,32328.4,5,2.57362,0.90008,1,6.79167,19,0.417234,1.63532,2,65.6103,1312.21,32.758,1.02369,53.7373,122.494,2374.5,7.30617,0.32875,140-2-6,pyramidal,39.35,37.03
140-2-7.CNG.swc,52124.6,52124.6,8830.26,16129.7,5,22,49,379.97,276.8,94.99,0.76565,318.711,57659.5,368.393,69429.4,5,2.69912,0.911622,1,9.04,36,0.560606,1.65479,2,81.0798,1702.68,34.7076,1.02081,61.1785,116.25,3593.83,7.96859,0.34875,140-2-7,pyramidal,92.78,69.5
140-2-8.CNG.swc,19579.9,19579.9,6159.5,6766.81,5,21,47,363.1,211.4,100.75,0.732833,245.407,37671.9,279.147,45893.8,5,2.6584,0.901132,1,7.5625,29,0.388889,1.64188,2,74.9909,1499.82,30.9334,1.03111,62.0551,121.833,2783.31,7.68869,0.37,140-2-8,pyramidal,47.74,65.82
140-2-9.CNG.swc,25001.3,25001.3,8166.15,8659.31,7,17,41,411.38,408.88,83.62,0.684443,357.76,71058.5,398.667,84543.8,4,2.28402,0.895667,1,12.0714,41,0.588235,1.45033,2,76.9623,1231.4,32.7361,1.023,51.6642,101.035,3765.07,7.44085,0.382,140-2-9,pyramidal,54.28,70.39
140-3-1.CNG.swc,27330.1,27330.1,10111.8,10322.4,6,29,64,402.39,302.46,131.8,0.622513,314.034,77060.9,418.493,96396.7,6,3.17265,0.893566,1,9,35,0.434811,1.66851,2,64.9091,1817.46,47.298,1.02822,57.1158,168.055,4920.38,8.42532,0.32,140-3-1,pyramidal,53.51,63.83
140-3-10.CNG.swc,32718.1,32718.1,8337.41,10592.8,8,22,52,443.13,180.14,96.81,0.716119,292.607,48745.5,326.671,58973.1,3,1.99115,0.91057,1,8.5283,33,0.44697,1.40751,2,57.3527,1204.41,34.6464,1.01901,47.7199,79.1761,3677.45,8.154,0.389286,140-3-10,pyramidal,59.79,81.48
140-3-2.CNG.swc,12710.3,12710.3,5727.07,4690.31,5,20,45,281.92,277.88,102.56,0.646804,247.092,34704.1,323.259,44734.3,5,2.60567,0.890672,1,8.43478,32,0.46,1.62176,2,78.0471,1482.9,28.8505,1.03038,70.7238,104.297,2955.69,7.63743,0.35625,140-3-2,pyramidal,25.31,75.51
140-3-3.CNG.swc,20518.5,20518.5,8570.42,7376.42,5,24,53,332.31,409.73,86.8,0.631127,267.256,74378.9,313.244,91215.2,5,2.57647,0.895162,1,11.0185,32,0.402778,1.60061,2,63.1787,1453.11,44.9894,1.02249,56.9812,93.2447,4558.15,7.67366,0.326,140-3-3,pyramidal,59.19,61.9
140-3-4.CNG.swc,16070.4,16070.4,6949.17,5751.59,6,22,50,208.97,366.89,97.86,0.626488,223.937,48818.9,293.47,60233.2,4,2.3494,0.888115,1,9.7647099999999991,34,0.357576,1.57456,2,60.0976,1262.05,37.0545,1.02929,58.0463,111.311,3633.18,7.31023,0.379,140-3-4,pyramidal,64.9,41.18
140-3-5.CNG.swc,19403,19403,7077.36,7239.58,6,16,38,314.03,219.48,92.26,0.692926,208.86,43154.9,257.16,53752.3,3,1.93563,0.877164,1,11.1538,38,0.458333,1.40454,2,79.451,1191.76,28.9141,1.03265,57.344,99.7413,3203.2,7.38064,0.34,140-3-5,pyramidal,51.75,68.54
140-3-6.CNG.swc,20046.2,20046.2,6976,7526.29,7,18,43,360.33,161.1,106.81,0.777968,227.702,39648.6,274.192,48125.8,3,2.01279,0.891444,1,8.88636,31,0.37037,1.37306,2,70.1338,1192.27,27.8628,1.03196,65.2504,160.031,2828.88,7.25353,0.368333,140-3-6,pyramidal,71.03,57.39
140-3-7.CNG.swc,34882.7,34882.7,9482.85,12252.8,7,26,59,410.73,354.62,97.7,0.681078,292.294,67114.5,346.001,82335,3,2.34876,0.878182,1,10.0833,39,0.334615,1.55808,2,88.105,2202.62,45.2974,1.02949,56.6894,131.968,4092.55,6.77574,0.328333,140-3-7,pyramidal,57.66,74.99
140-3-8.CNG.swc,40819.8,40819.8,10099.6,13377.1,6,27,60,425.25,286.6,112.41,0.617421,305.391,88013.4,355.722,108756,4,2.76766,0.898327,1,12.0656,50,0.516049,1.65117,2,74.3656,1933.5,46.2978,1.02884,64.1187,122.047,4801.59,6.53277,0.365,140-3-8,pyramidal,65.85,71.22
140-3-9.CNG.swc,31321.2,31321.2,8884.77,11065.1,8,23,54,391.15,252.23,90.58,0.83169,266.675,46106.2,291.167,53928.5,4,2.07062,0.900854,1,7.98182,27,0.376812,1.50868,2,58.6536,1290.38,38.8187,1.02155,56.0879,119.469,3520.28,8.03716,0.365833,140-3-9,pyramidal,113.84,66.65
141-1-1.CNG.swc,30339.1,30339.1,10828.2,12777.7,6,27,60,304.95,276.76,84.24,1.32794,253.075,15868.2,271.277,18816.9,5,2.42262,0.958519,1,2.7541,9,0.429453,1.5886,2,66.444,1727.54,18.2009,1.01116,56.5438,117.208,3193.89,19.1251,0.384,141-1-1,pyramidal,51.31,120.62
141-1-10.CNG.swc,61511.3,61511.3,9430.05,23254.1,4,24,52,236.74,349.95,93.02,1.39444,240.892,16133.8,273.252,19830.5,6,3.21769,0.962729,1,2.77358,10,0.549272,1.71562,2,65.0265,1495.61,11.095,1.00864,61.0121,109.249,2616.45,17.9209,0.278333,141-1-10,pyramidal,98.73,33.33
141-1-2.CNG.swc,31633.6,31633.6,6620.54,10519.1,7,21,49,316.46,210.67,87.27,1.19159,231.9,13264.1,247.21,14930.7,5,2.56643,0.964547,1,2.86,12,0.368254,1.72853,2,62.3523,1247.05,15.1654,1.01102,50.7633,89.2297,2163.19,15.2337,0.346667,141-1-2,pyramidal,63.38,118.83
141-1-3.CNG.swc,20762.2,20762.2,6759.2,8023.09,5,26,57,260.24,185.01,109.38,1.30509,173.061,9764,208.521,12064.7,7,3.01504,0.974568,1,2.2931,8,0.440293,1.61106,2,54.9086,1372.72,12.1452,1.0121,56.482,100.874,2195.95,16.636,0.3625,141-1-3,pyramidal,49.04,93.86
141-1-4.CNG.swc,45715.8,45715.8,8126.93,14887.7,6,31,68,266.13,189.79,120.75,1.11926,198.367,13863.6,232.935,17290.1,5,2.64242,0.957485,1,2.3913,8,0.335484,1.71425,2,68.2817,2048.45,12.1564,1.01303,61.1502,153.329,2825.76,17.2303,0.48,141-1-4,pyramidal,50.32,83.29
141-1-5.CNG.swc,106536,106536,12262,33369.6,7,29,65,299.87,281.58,106.35,1.32322,212.932,18528.8,238.128,20858.3,6,2.78378,0.960458,1,2.80303,9,0.422675,1.50526,2,62.5038,1750.11,22.2359,1.01072,55.4583,137.297,3310.28,17.9906,0.334167,141-1-5,pyramidal,123.97,95.36
141-1-6.CNG.swc,27165.7,27165.7,7855.6,9658.68,5,23,51,354.37,258.22,109.38,0.904482,276.015,25443.8,398.649,31463.7,6,2.99487,0.968231,1,3.75,19,0.527141,1.66728,2,60.5757,1332.67,18.2512,1.01396,56.1766,114.464,3543.17,18.2638,0.33125,141-1-6,pyramidal,62.38,93.04
141-1-7.CNG.swc,61470.3,61470.3,9950.36,19761.8,6,38,82,265.6,313.48,102.87,1.03199,277.549,20398.2,309.718,23881.4,6,2.93204,0.975052,1,2.48193,8,0.491395,1.71178,2,64.8691,2400.16,17.0905,1.00532,59.529,136.617,3764.47,18.3633,0.305,141-1-7,pyramidal,93.19,79.62
141-1-8.CNG.swc,28980.8,28980.8,7502.51,11068.7,6,22,50,303.68,173.65,117.86,1.14495,228.38,14715.4,292.043,18315.2,6,2.57895,0.956393,1,2.98039,11,0.55,1.57315,2,61.557,1292.7,14.1945,1.0139,53.3878,90.7308,2556.93,16.9333,0.368,141-1-8,pyramidal,39.19,68.08
141-1-9.CNG.swc,47891.6,47891.6,9588.6,16516.4,9,31,71,284.36,142.58,94.68,1.25221,217.598,15306.9,249.345,17863.2,4,1.94382,0.966683,1,2.47222,8,0.372043,1.54127,2,63.4301,1902.9,13.1363,1.01048,61.5604,119.766,3074.78,17.3717,0.350714,141-1-9,pyramidal,73.87,104.16
141-2-1.CNG.swc,12926.3,12926.3,4791.86,5016.43,5,17,39,294.85,240.01,63.02,1.05781,216.552,12812.2,242.954,14932.3,5,2.48872,0.951894,1,3.325,10,0.451961,1.66626,2,79.1948,1267.12,15.1817,1.01212,68.7263,140.298,1880.06,14.2429,0.356667,141-2-1,pyramidal,99.82,68.7
141-2-10.CNG.swc,21078.9,21078.9,6668.72,8373.15,5,20,45,193.02,348.43,107.11,0.98357000000000006,236.584,16168,271.402,20325.4,5,2.41071,0.935029,1,3.65217,17,0.445833,1.56697,2,67.9639,1291.31,16.4334,1.02709,64.8892,107.571,2724.73,16.3158,0.31875,141-2-10,pyramidal,59.2,41.66
141-2-2.CNG.swc,29027.8,29027.8,7356.53,11355.5,7,18,43,164.53,350.73,70.89,1.31226,257.26,14070.7,298.943,16770.6,4,2.18621,0.96672,1,3.29545,15,0.455556,1.51545,2,69.9297,1188.81,15.1434,1.00956,61.1291,147.7,2168.86,15.0616,0.30125,141-2-2,pyramidal,128.74,70.43
141-2-3.CNG.swc,35934.4,35934.4,10139.4,15046.2,7,28,63,320.7,288.85,118.46,1.1256,295.708,21208.3,317.006,25150.8,4,2.40722,0.963153,1,3.03125,12,0.326587,1.52256,2,72.2314,1950.25,22.2745,1.01248,57.8376,101.468,3492.68,18.096800000000002,0.330833,141-2-3,pyramidal,71.46,93.97
141-2-4.CNG.swc,71461.7,71461.7,12983,29722.5,5,23,51,419.91,263.91,129.84,1.39774,311.081,24663.1,360.464,28823.1,5,2.5989,0.970699,1,3.5,14,0.592547,1.53372,2,53.678,1180.92,21.2003,1.00954,48.1294,79.0944,3478.78,19.2198,0.28125,141-2-4,pyramidal,81.7,132.43
141-2-5.CNG.swc,61331.1,61331.1,12181.6,21647.4,7,42,91,287.66,434.68,103.88,0.987845,274.24,29232.8,338.141,35260.5,8,2.87755,0.951659,1,2.66304,13,0.489966,1.67884,2,71.7434,2941.48,23.4055,1.01763,63.6489,120.765,4735.7,19.4086,0.3175,141-2-5,pyramidal,53.35,73.1
141-2-6.CNG.swc,21470.7,21470.7,6677.92,7936.48,6,23,52,294.71,211.16,115.74,1.07575,243.625,12465.7,288.984,15273.2,5,2.74126,0.965032,1,2.69811,9,0.471014,1.67284,2,67.7655,1490.84,14.2724,1.01946,67.6412,142.259,2596.43,18.2847,0.3675,141-2-6,pyramidal,61.73,116.19
141-2-7.CNG.swc,43806.8,43806.8,12264,17844.8,7,38,83,380.83,357.79,119.53,0.892155,304.983,35528.3,355.929,42181,5,2.68662,0.949851,1,3.38095,13,0.294737,1.69492,2,64.519,2387.2,25.2903,1.01161,58.8244,150.172,5409.99,19.1166,0.306667,141-2-7,pyramidal,51.87,69.46
141-2-8.CNG.swc,41736.4,41736.4,8888.06,13565,5,27,59,344.01,322.63,102.72,0.98978,257.424,22915,292.371,27514.2,6,2.81152,0.954451,1,3.18333,9,0.47575,1.686,2,55.2483,1436.46,21.2594,1.01235,54.7918,114.986,3646.76,19.1935,0.34875,141-2-8,pyramidal,83.44,106.92
141-2-9.CNG.swc,44388.2,44388.2,11993.9,18768.1,9,29,67,267.52,340.03,102.41,1.11342,268.042,25294.4,342.363,30135.6,5,2.32301,0.958771,1,3.32353,12,0.52578,1.44361,2,64.1324,1795.71,25.2197,1.00879,54.6494,110.015,4157.61,18.4783,0.348125,141-2-9,pyramidal,88.22,76.33
141-3-1.CNG.swc,55678.1,55678.1,11160.9,21027.4,6,39,84,249.4,491.65,115.21,0.952393,308.744,29686.3,368.017,37878.5,8,3.28846,0.957849,1,3.05882,14,0.589255,1.65669,2,67.0314,2547.19,22.3,1.01364,61.6946,148.152,4254.7,16.4274,0.386429,141-3-1,pyramidal,92.77,57.99
141-3-10.CNG.swc,28584.7,28584.7,7663.97,10081.9,9,31,71,195.61,216.14,109.39,1.10173,214.577,12464,225.134,15758.8,4,2.08333,0.943476,1,2.33333,9,0.47957,1.47245,2,58.6892,1760.68,11.2462,1.02238,58.4943,110.62,2884.68,17.2735,0.44375,141-3-10,pyramidal,47.57,92.31
141-3-2.CNG.swc,19118.4,19118.4,9013.09,8945.24,11,28,67,294.98,179.52,94.23,1.04021,183.529,15471.2,228.038,18938.7,4,1.84577,0.944019,1,2.95588,9,0.27381,1.43061,2,66.0455,1783.23,19.4055,1.02134,58.6664,160.637,3245.5,16.2275,0.374375,141-3-2,pyramidal,68.74,102.78
141-3-3.CNG.swc,34363,34363,10814.6,13723.7,9,38,85,243.16,323.15,116.05,0.946106,273.967,24253.9,281.906,28660,6,2.40816,0.964184,1,2.84884,10,0.48584,1.57587,2,57.8499,2140.45,25.3538,1.01415,55.6044,107.203,3917.44,16.0551,0.349286,141-3-3,pyramidal,88.06,108.49
141-3-4.CNG.swc,32559.6,32559.6,7454.63,12168.8,6,25,56,312.21,170.46,76.81,1.18969,233.903,14128.4,266.763,16612.9,4,2.65584,0.96143,1,2.70175,10,0.364,1.6134,2,61.9135,1485.92,13.1316,1.01013,62.9371,154.027,2513.99,16.4313,0.3075,141-3-4,pyramidal,56.42,63.54
141-3-5.CNG.swc,36508.4,36508.4,8464.03,12981.9,6,38,82,211.57,284.8,98.17,0.971974,195.838,19113.4,218.15,23730.2,5,2.68282,0.95526,1,2.73494,12,0.416667,1.69614,2,56.4161,2087.4,20.246,1.0123,52.4071,131.954,3108.72,13.7554,0.4625,141-3-5,pyramidal,62.72,62.02
